text,label
连 敌人 和 友军 都 分 不 出来 这个 智力 的 就 不要 上网 了 ,5
讲真 你 的 智商 惰商 还 真 不如 我 高 ,5
心疼 死 你 了 ,5
我 rng 粉丝 被 骂 了 我 不 还 嘴 ,5
那 他 edg 粉丝 被 骂 了 还 嘴 不 也 正常 ,5
他 被 谁 骂 了 骂 回去 不行 要 一口气 把 rng 粉丝 骂 了 rng 粉丝 一起 骂 他 的 ,5
我 的 爸爸 也 还 没来 接 我 不过 一大早 就 吃 到 你们 的 糖 好开心 ,1
你 的 爸爸 很快 就 会 来 接 你 而且 每天 都 带 你 玩 小宝贝 不要 着急 ,6
嗯 嗯 但是 本 宝贝 现在 连 爸爸 的 电话 都 打 不通 ,6
你 的 爸爸 在 努力 让 自己 变得 更 强大 然后 更好 地 保护 你 小宝贝 要 耐心 一点 哦 ,2
哈哈哈 好 我们 的 爸爸 都 会 踩 着 七彩 祥云 来接 我们 的 ,1
真的 成为 李荣浩脑 残粉 了 我 都 快 温柔 的 我 的 天 ,2
我们 浩说 我会 陪 着 你 的 时候 我 都 心动 了 ,2
现在 看着 林俊杰 线上 演唱会 的 我 必须 要 问 李荣浩 2018 有 演唱会 吗 武汉站 重庆 站 都 可以 ,6
2016 年 9 月 在 武汉 我们 军训 的 时候 我 也 在 等 希望 18 有 巡演 ,6
记得 到时候 抢票 的 时候 叫 上 我 啊 ,6
还 在线 赶紧 说 吧 在 不 睡 就 该 出 黑眼圈 了 ,6
宝贝 是 属 野猫 子 的 ,6
哈哈 我要 睡觉 去 了 明天 还要 上课 你 也 早点 睡 吧 ,1
嗯 嗯 晚安 一起 爱 兔子 ,2
哈哈 加 我 qq 吧 904291910 咋 俩 挺 有缘 的 哈哈 ,1
好 啦 我 也 要 睡 啦 晚安 有 时间 再聊 吧 ,2
什么 滤镜 呀 真的 漂亮 ,2
哈哈 我用 mix 自己 调 出来 的 ,1
我 也 下 了 不 知道 怎么 用 ,6
多调 几次 就 好 了 哈哈 ,1
我 已经 开始 早上 出门 十八 晚上 回家 三十八 痛苦 无处 说 ,3
你 在 哪里 已经 这么 热 了 吗 关切 ,6
南昌 四大 火炉 之一 啊 风 还 贼 几把 大 ,3
那磨 能 让 你 不 脱妆 的 底妆 一定 所向披靡 了 ,6
好吃 的 隆重 回归 那个 我们 这里 土称 叫 山樱嘛 好东东 哪 ,2
瓶子 好 桑椹 你们 叫山 樱 ,6
是 滴 很 乡村 气 ,6
你 不 说 光说 山樱 我会 以为 是 樱桃 呢 ,6
那个 现在 山上 的 毛 樱桃树 才 开花 樱桃园 的 树 也 一样 得 六月份 才能 真正 下来 ,6
我 已经 尝 了 鲜 啦 ,6
这么 快 我 每次 买 都 要 一个月 到货 ,6
我 也 觉得 我 人品 爆发 ,6
真 羡慕 关键 我 200 的 东西 还 被 税 了 ,2
最近 真的 是 怕 了 海关 了 ,4
借 我 看看 我少 玩 手机 ,6
我 借出去 的 书 从来 都 没有 收回 来过 或者 死命 的 收回 来 的 时候 都 已经 残缺不全 了 所以 我 再也 不借 了 ,5
哼 就 这么 不 相信 我 吗 用 别人 的 错误 还 决定 对 我 的 态度 吗 ,5
不是 的 我 只是 不想 再犯 同样 的 错误 了 ,6
最近 特别 想 打 耳洞 听 你 这么 讲 又 退缩 了 ,4
我 跟 你 说 真的 是 疼 死 我 了 可能 是 我 耳垂 厚 的 原因 真的 是 不过 女人 嘛 为了 美 ,3
妈呀 妈呀 吓死 我 算了 ,4
你 试试 真的 人生 嘛 总要 多 一次 体验 一次 痛 的 领悟 ,2
你 肯定 是 嫉妒 人 ,5
我勒个 去 长成 那 样子 我 还 真 不嫉妒 ,5
分 分钟 透露 羡慕 嫉妒 恨 ,5
哈哈哈 被 你 发现 了 我 就 嫉妒 她 美的 跟花 似的 了 ,5
这样 不好 亲 你 也 很 美哟 ,2
哇 真 哒 我 自己 都 不 知道 ,1
作为 女生 我 认为 说 的 没错 可是 你 在 这样 文章 的 同时 明明 可以 不 单单 只是 教育 女性 为什么 不能 一同 教育 男性 ,5
因为 最后 惨 的 又 不是 男性 啊 ,5
难道 你们 在 看待 问题 时候 单单 只 看果 不 看 因 吗 一切 的 批判 都 只 从 结果 出发 ,5
因为 男性 都 知道 自己 在 做 什么 呀 一个 女生 如果 不 爱惜 自己 那 我 凭 什么 要 爱惜 她 ,5
今天 在 虎 峪 发现 独根草 尚未 开花 ,6
但里 的 应该 最早 虎峪 还 发现 别的 什么 花 堇菜 开 了 几种 ,6
发现 很多 都 未 开花 堇菜 发现 有裂 叶 堇菜 和 一些 开 白花 的 紫色 的 很多 叶片 有 心形 的 很漂亮 ,2
好 嘞 白花 的 估计 是 西山 正好 明天 陪 朋友 去 趟 我 留意 下 ,6
刚才 又 看 了 一下 照片 发现 少量 能 见到 阳光 的 独根草 已经 开花 了 没开 的 多 在 背阴处 ,6
多谢 信息 明天 我 也 没 啥 目标 纯粹 陪 朋友 ,6
蜻蜓 上 的 收费 音频 不再 更新 了 吗 ,6
会 更新 的 这 两天 ,6
向 您提 个 建议 如果 没有 背景音乐 听 起来 会 更 清楚 供参考 ,6
明白 接受 你 的 建议 ,6
你 看 夜空 多 灿烂 ,2
今夜 星光 多 美好 适合 用 寂寞 去 凭吊 ,2
今天 大学 艺术团 来 表演 舞台 上 所有 的 男孩 加 起来 都 比不上 一个 yyq 抬 一下头 的 魅力 ,2
那 只能 说明 他们 不够 黑 不够 油 不够 老 ,6
并 没有 只是 单纯 不 喜欢 团团 和 江宁 这种 人 ,5
团团 和 江宁 三观 这么 正 为什么 不 喜欢 ,6
他们 三观 正 不 正是 他们 的 事情 我 不 喜欢 是 我 的 事情 不是 所有 三观 正 的 人 我 都 要 喜欢 一遍 ok ,5
你 开心 就 好 咯 ,1
夸 你 一下 吧 可以 去 睡 了 ,6
快 看 我家 小猫猫 出生 了 ,6
看到 咕咕 生 小猫咪 了 ,6
超 可爱 呀 嘻嘻 睡 啦 晚安 ,2
嗯 我 以后 也 会 有 猫 的 ,6
会 有 的 哈哈 加油 ,1
你 是 最蠢 最 贱 的 笨 女人 ,5
会计师 事务所 的 老处女 估计 是 更年期 了 被 客户 虐待 了 吧 ,5
没 搞错 吧 我 是 老板 不是 营销员 ,5
素质 配不上 当 老板 谁 还 不 知道 审计 公司 合伙人 是 怎么回事 啊 自己 上网 百度 一下 又 不是 什么 光彩 的 事 ,5
就 问 唇色 深 的 人 适合 吗 ,6
我 就是 唇色 深 的 人 我 觉得 任何 颜色 都 不 适合 我 一旦 打过 底 所有 唇膏 颜色 都 变色 想 抱抱 ,6
目前 用过 感觉 最 适合 我 的 唇膏 就是 chanel 丝绒 37 和 mac 的 diva 不过 这个 12 号 看起来 好 厉害 抽空去 专柜 试一试 ,2
我 这个 人 嘴唇 干一用 雾面 就 有点 我 需要 滋润 一下 不过 每次 都 觉得 你 唇色 很美 很 自然 ,2
以后 你们 就 不录 世界 青年 说 了 是 吗 ,6
为什么 你们 会 有 这种 感觉 ,6
没有 这 回事 吗 那就好 因为 你 说 第二季 罗叔 说 走 了 是因为 太 害怕 这件 事 发生 ,4
放心 啦 会 一直 拍 的 罗哥 说 的 是 这 一次 的 录影 结束 ,2
人家 没 必要 买热 搜招 黑 吧 又 不是 傻子 ,5
这 时代 不怕 黑 就 怕 没 话题 ,6
就 怕 你 这种 心里 黑暗 的 人 ,4
您 想想 之前 那些 热 搜 话题 是 谁 创立 的 点 进去 阅读 量 和 讨论 又 有 多少 ,6
不用 土 的 吗 好 好奇 啊 ,6
昨天中午 偷偷摸摸 拿 着 铲子 在 单位 院子 里 挖 了 土 ps 明天 小心 席 ,6
小心 席 小心 啥 哈哈 单位 院子 的 土 有没有 虫 啊 我 也 需要 土 但 怕 有 虫 据说 锯木 的 不会 生虫 ,4
没有 虫子 土 很 好 就是 天干 地燥 土 很结 挖 的 有点 费劲 ,6
修车 的 师傅 跪 着 是不是 也 挺 辛苦 有 必要 这么 赞美 吗 ,6
要是 医生 把 你 身上 的 零件 当成 车上 的 零件 那 绝对 轻松 得 很 累 了 还 可以 坐下 休息 会 抽根烟 ,6
哇 修车 可以 漫不经心 那 你 开车 时候 就要 小心 了 ,6
哈哈 我 说 的 是 修车 修累 了 可以 休息 你 哪里 看出 我 说 漫不经心 了 ,1
你 遇到 海盗 了 ,6
中国 境内 还有 海盗 难道 是 你 派 来 的 ,6
是 呀 我 的 海盗 复盖 各 海域 ,6
无所不能 的 神 啊 … ,6
很棒 我们 早上 也 训练 了 加油 ,2
嗯 嗯 我 每个 周末 早上 不下雨 一定 去 的 昨天 今天 都 去 了 哈 加油 ,2
有 的 打球 的 早上 感觉 一天 都 会 过 的 很 充实 哈哈 ,1
是 啊 这样 就 不会 觉得 浪费 了 美好 时间 ,2
可以 用 虾米 音乐 哈 ,6
觉得 比较 麻烦 唔 似 以前 甘 简单 ,6
嗯 嗯 逐渐 要 变成 收费 音乐 咯 ,6
你 快 整低 几百 g 歌曲 以后 免费听 ,6
哈哈 已经 存佐 好多 啦 ,1
我 也 想 赶紧 睡觉 在 梦里 实现 吧 ,6
又 被 男朋友 气炸 赶紧 睡觉 在 梦里 梦见 明星 前天 晚上 梦见 林 更新 亲亲 我 了 哈哈哈哈 ,1
林 更新 太 幸运 了 吧 羡慕 ,2
哈哈哈哈 来来来 快 来 亲亲 我 ,1
妹子 抱抱 你 好 想 在 你们 小时候 出现 帮助 你 啊 ,6
不 可能 表现 出来 让 外人 看见 在外 人模狗样 在家 禽兽不如 别人 能 怎么 帮 ,5
不 发生 这种 事 都 想不到 有 这种 遭遇 的 人 这么 多 最 … 惨 的 是 施暴者 是 亲人 真是 很 无助 ,5
是 啊 人性 没有 最恶 只有 你 想不到 的 恶 ,5
到 现在 我 都 不 知道 博主是 干嘛 的 有人 科普 一下 吗 ,6
公益 正 能量 好人 一个 ,2
是 把 公益 当 事业 吗 ,6
是不是 事业 但 希望 有 更 多 的 人 也 能 像 他 一样 ,2
记得 还 真 清楚 还 记得 养 第一 只 猫 不 从 人家 那里 偷来 的 ,6
握 天天 抱 那 只 猫 睡觉 为什么 现在 不 喜欢 了 呢 ,5
猫太脏 了 啊 因为 现在 的 环境 太脏 了 ,5
不是 我 都 胆怯 了 看到 它 ,5
天天 说 我 没 听到 你 叫 我 跑 开 呀 ,6
怎么 这么 呆 这么 萌 但是 一到 关键 时候 战斗力 又 爆棚 ,6
你 去 搜 张鲁一 骑马 舞 还有 红色 纪录片 里面 硬座 发嗲 哈哈哈 看 完 红色 再 看 不然 无法 直视 他们 了 ,1
这样 说 已经 无法 直视 了 哈哈 ,1
事实证明 立再 大 的 flag 也 阻挡 不住 你 这 突如其来 的 冲动 ,6
说 了 断发 呀 都 给 你 申请 了 ,6
明 知道 我 拒绝 不了 你 ,6
话 说 打卡 的 事儿 我 都 放过 你 了 ,6
你 吃亏 没 啊 呵呵 ,6
必须 没有 欠 骂 这人 ,5
呵呵 那 还好 咱是 有 素质 地 不 动手 使劲 骂 ,5
你 说 滴 太 对 了 唉呀 妈呀 ,1
呵呵 呵 东北 话 赶紧 捡起来 咱也整 两句 亲切 点儿 的 哈哈 ,1
构图 最美 第四张 如用 vsco 调色 会 更 美 ,2
而且 都 是 在 飞奔 的 单车 上 抓拍 的 我 尽力 了 哈哈哈 ,1
简称 懒癌 回归 简单 纯粹 ,6
不是 我 希望 多一点 随性 少 一点 文艺 有时候 故意 瑕疵 ,6
祝 你 滴 表哥 生日快乐 哦 每次 看到 你 的 定位 就 好开心 哈哈 ,1
表哥 已 收到 小 仙女 的 祝福 哈哈哈哈 又 来 大 安阳 啦 ,1
看得 我 都 想 赶快 回家 啦 哈哈 ,1
快 回来 吧 我们 还 可以 约 一波 噢 ,6
友情 支持 一杯 奶茶 咖啡 也 可以 ,6
我 吃 了 千层 还 叫 了 晚上 的 外卖 欢喜 回家 洗澡 去 也 喂 体检 重如 秤砣 的 是 谁 ,6
吃 了 一个 凉皮 很 欢喜 吃 了 卤 猪肚 更 欢喜 的 人 说 体重 什么 的 不 知道 ,6
明天 再说 吧 对 不 对 对 ,6
哈哈哈哈 哈哈哈哈 现在 孩子 不得了 不得了 ,1
本来 憋着 笑 后来 没 忍住 笑 出声 很 尴尬 的 互相 对视 了 一下 ,1
那 他 没 问 你 小姐姐 你 的 脚 是 怎么 骨折 的 ,6
哈哈哈哈 哈哈哈 哈哈哈 他 好意思 问 我 也 不好意思 说 啊 ,1
哈哈哈 哈哈哈 你 俩 再 二度 尴尬 对视 ,1
要 不 评论 比惨 ,6
我 还是 希望 做 一些 美好 的 事儿 ,2
要 不 转发 秀 恩爱 你 要是 这么 搞 我 就 取关 了 ,6
啦 啦 或者 gay 秀 的话 可以 接受 ,1
来 我 这 玩吧 武当山 有没有 兴趣 啦 ,6
大哥 在 的 地方 就 有 兴趣 ,2
什么 时候 想来 就 跟 我 说 ,6
好 的 要 来 告诉 大哥 ,6
学姐 好 霸气 ,2
等 下 吃 肉 去 ,6
捎 上 我 嘛 ,6
居然 发出 去 了 那 还 跟 我 说 发送 失败 ,5
宁 和 明白人 吵架 不 和 糊涂人 说话 说 的 就是 这个 道理 吧 ,6
也 还好 当做 笑话 听 ,6
也 太 搞笑 了 吧 张国荣 和 张国立 是 一个 人 此人 从 火星 来 的 吧 ,1
她 说 还珠格格 我 还 以为 是 说 演了尔泰 的 那个 人 恍恍惚惚 ,6
我充 了 会员 就是 为了 陈 新颖 哈哈哈 你 说 气不气 嘛 ,1
哈哈哈哈 他人 怂 又 懒 你 说 气不气 嘛 ,1
你 怕 是 说 张迪 ,6
对 这 是 颖 哥 说 张迪 的话 ,6
看 完 了 我 泪 奔 过 几次 我 还是 泪腺 发达 ,3
对 呀 我 也 看 哭 了 来 着 最后 虽然 他 哭 好丑 但 我 还是 喜欢 他 嘻嘻 ,2
那个 小盒子 好 棒 啊 ,2
muji 盖子 和 不 起来 的 ,6
居然 盖盖 不 起来 超级 苦恼 怎么 收 这些 花边 带 ,6
嗯 我 顺手 打 开放 桌上 的 平时 放在 muji 的 亚克力 收纳 里 还 蛮 好 的 ,2
我 拿 透明 的 糖 盒子 装着 装 着装 着 就 忘 了 我 还有 这 玩意儿 了 ,6
最近 容易 焦躁 你 要 冷静 点 遇事 先 停顿 慢慢 处理 急火攻心 啊 ,6
那个 护士 今天 被 吼 2 次 了 ,6
今天 情人节 么 样过 啊 你们 ,6
去 权贵 名媛 的 高端 消费 地 消费 ,6
为什么 要 这样 亲爱 的 ,6
因为 快 吃喜糖 了 开心 ,1
你 这么 吓人 没人会 给 你 喜糖 ,6
都 已经 败给 了 d 杯 就 不会 不 给 我 糖 吃 ,6
远哥 摄影 风格 很 犀利 啊 ,2
遗憾 没法 拍念神 硬 拉 了 ,3
自从 离开 了 远哥 我 再也 没拉过 大 重量 了 没有 远哥 给 我 录像 硬拉变 的 毫无意义 ,3
没有 念神 灯塔 的 照耀 浩沙 依然 在我心中 死去 ,6
看 了 半天 居然 没人 说 tst ,6
我 在 评论 里面 看到 有人 提 这个 了 我 吧 评论 从 第一个 看到 最后 一个 一个 一个 看 的 哈哈 ,1
那个 真的 太 可怕 了 明明 那么 多人用 着 烂 脸 价格 还要 上天 代理 的 智商 也 被 洗 得 干干净净 ,5
这个 我 在生活中 没有 听说 过 ,6
亲 发现 你 越来越 萌 了 可爱 的 小琳儿 想 你 了 昨晚 还梦到 回 宿舍 了 ,2
话 说 毕了业 就 再也 没 回 学校 过 哎 真心 想念 咱 寝室 了 ,3
我 经常 回 学校 玩 因为 家离 的 近 就是 我们 的 宿舍 变成 男生宿舍 了 ,6
晕 那会 被 折腾 成 啥 样 ,6
你 的 牙膏 牙刷 都 这么 可爱 ,2
好 朋友 送 的 礼物 每次 刷牙 都 觉得 味道 像是 泡泡糖 太甜 了 ,6
嗯 嗯 还是 你 喜欢 的 hellokitty 感觉 好 甜 ,2
是 他 觉得 我 喜欢 的 hellokitty 送 我 的 很多 东西 都 是 hellokitty 系列 的 其实 我 还好 没有 不 喜欢 也 没有 非常 迷恋 ,6
嗯 呐 了解 了 ,6
雪雪好 寻觅 … 寻觅 生活 的 亮点 就是 平淡 有缘 无 分 无 分 有缘 把 爱藏 在 心里 也 是 一种 爱 的 方式 ,6
这么 早 生活 终究 归于 平淡 ,6
早 祝雪雪 天天 快乐 时时 愉快 ,2
你 也 要 开森 哦 ,2
阿啦会 开心 的 谢谢 雪雪 今天 是 大雪 注意 保温 哦 ,2
想 问下 胶带 都 是 在 哪 买 的 谢谢 ,6
有 在 淘宝 的 有 跟 团 的 淘宝 的话 就 那 几家 信用 比较 高 的 ,6
可以 透露 一下 是 哪 几家 淘宝 么 麻烦 了 ,6
东京 金吉 商店 佳佳 日贩店 新 七天 之类 的 暂时 就 想到 这些 常买 的 觉得 性价比 比较 高 的 ,6
赞 一个 大哥 的 和 声 和 正正 很 match ,2
呵呵 这回 是 正正 的 和 音 哦 很 好听 哈 ,2
啊 那 我 听错 了 不好意思 啊 大哥 ,6
没事 重要 是 好听 哦 ,2
我 的 枇杷 终于 回来 了 但是 这 一篇 我 真心 希望 he 太 现实 ,3
因为 这个 是 写实 篇 唉 太多 的 无奈 与 无能为力 了 ,3
能够 跨过 性别 这个 坎 已经 很 不易 了 然而 却 逃不过 现实 ,3
现实 总能 把 你 击败 的 不堪一击 唉 ,3
想到 我 什么 精神分裂 吗 ,6
主要 是 看 评论 的 时候 真的 是 良心 国漫 呀 ,2
看 你 还 天天 说 我 精分 你 现在 不是 比 我 还 狂热 ,6
有 本事 下次 我 看 的 时候 不要 坐 我 旁边 呀 ,6
杜 海涛 你 为什么 那么 做作 ,5
你 不作 你 怎么 知道 别人 和 你 一样 ,5
因为 我 和 他 不 一样 所以 他作 ,5
可 你 也 作 阿 不然 你 怎么 会 发现 同类 ,5
只能 说 你 是 脑 残粉 ,5
哦 呵呵 我 是不是 脑残粉 我 说了算 不用 你 讲 ,5
我 的 妈呀 你 谈恋爱 了 ,6
一脸 懵 逼 ,6
你 不 说 你 女朋友 吗 ,6
那 为啥 这么 吃惊 学长 很 像 单身 狗 么 ,6
天 啊 如何 考 到 这么 好 的 ,2
没有 啦 写作 是 很 垃圾 的 我 主要 是 靠 对 英语 感兴趣 兴趣 是 最好 的 老师 嘛 ,6
我 觉得 你 听力 和 阅读 真的 好棒 怎么 做到 的 ,2
就是 平时 比较 喜欢 看剧 听 音乐吧 ,6
也许 眼镜 发明 之前 眼镜蛇 还 没 被 发现 也许 看到 小牛 喝奶 所以 就 模仿 小牛 挤 了 一些 尝 了 尝 啊 ,6
1 原来 眼镜蛇 是 在 眼镜 发明 以后 才 敢 出来 示人 的 它 真是 一条 好 蛇 2 小牛 是 挤 着 喝奶 的 么 ,6
也许 就 先 叫 着 别的 名字 后来 科学家 命名 为 眼镜蛇 的 呀 小牛 用 嘴 人 不会 用手 啊 ,6
你 真是 个 单纯 善良 的 孩子 1 ,2
你 这 是 颓废 少女 的 拍照 姿势 ,6
怎么 会 很 青春 靓丽 啊 ,6
我 看到 了 你 的 红 拖孩 ,6
你 就 不 看 重点 我能 有 啥 办法 ,6
你 说 它 是不是 设 ,6
设 就是 假装 的 意思 吧 假装 今日 阅读 实际上 是 虚度 了 光阴 ,6
为什么 我 理解 为 设计 ,6
哈哈哈 哈哈 你 的 专业 ,1
厉害 了 我 当时 做 四级 图中 的 这种 题 我会 错 3 6 个 填词 全错 ,2
我 记得 你 过 了 四级 … ,6
我 是 靠 听力 过 的 ,6
我 觉得 听力 也 很 难 啊 ,6
听力 只 需要 抓 对 词 相信 我 多 听 就 好 了 ,6
不 你 错 了 你 有 了 iphone6splus ,6
一个 手机 有 什么 用 不是 我 的 追求 啊 ,6
我 就 晓得 你 追求 的 是 女朋友 那 你 就 直说 嘛 ,6
你 怎么 这样 呢 难道 在 你 心中 我 除了 追求 手机 就是 女人 了 嘛 其实 并 不是 啊 ,6
在我心中 你 就是 啊 难道 不是 么 难道 不是 么 难道 不是 么 ,6
勾搭 妹子 都 不会 今生 是 跟 妹子 无缘 了 哎 ,3
不会 的 老哈 一直 在 ,6
这个 系列赛 哈德森 三分 从来 都 没能 连成 串 哎 辽宁 伤病 太 多 也 不能 全怪 哈德森 ,3
每个 球队 的 外援 都 不是 一直 保持 着 好 状态 现在 压力 大 加油 就 好 已经 很棒 了 ,2
好好 准备 全运会 吧 用 全运会 的 冠军 来 弥补 这个 赛季 的 遗憾 吧 郭 艾伦 不 打 恐怕 也 与 这个 有关 ,2
去 成都 的 时候 忘 吃 了 现在 一直 后悔 呢 ,3
等 会 吃 夜宵 再 去 吃 ,6
羡慕 嫉妒 恨 诅咒 你 变 胖子 ,5
感觉 已经 是 了 该死 ,5
哈哈 我 得 看看 我 最 喜欢 看 胖子 了 ,1
赶紧 买个 以后 好 留给 儿媳妇 ,6
哈哈 不干 不干 那 是 我 儿子 的 事儿 ,1
当 婆婆 的 总得 表示 表示 ,6
我 已经 把 儿子 表示 给 她 了 还要 怎样 ,6
表姐 这 是 被 谁 伤害 了 么 让 我 想起 一首歌 … 多么 痛 的 领悟 曾 伤害 了 我们 那 幼小 的 心灵 ,3
放心 表妹 没有 被 谁 伤害 到 ,6
那就好 晚咯 表姐 快快 快 我们 得 睡觉 啦 ,2
睡太早 睡不着 ,6
弱弱 问 一句 女生 不是 不 喜欢 这种 剧 吗 你 咋 是 异类 啊 ,6
其实 我 是 男孩子 ,6
只怪 我 之前 看错 了 ,6
那 不然 会 是 我 的 ,6
小蛮 腰 还是 晚上 比较 好看 ,2
对 就是 小蛮 腰 上 还有 韩后 的 广告 ,6
白天 去 只是 冷冰冰 的 钢板 ,6
哈哈 我们 都 木有 上午 看 ,1
新 环境 新 挑战 一切顺利 ,2
淋到 全身 湿晒 up 左 一个 下午 到 宜家 都 未 干 阿 哈哈哈 ,1
